milestone_id,collection_id,workstream,milestone_name,planned_date,actual_date,owner,status,dependency_id,delay_days,is_blocked,blocker_reason,collection_name,brand_id,brand_name,market,season,launch_date,launch_channel,days_to_launch_at_plan,is_overdue
MS00390,COL022,ecommerce,Product copy uploaded,2026-12-01,,PMO,At Risk,MS00389,1,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,19,False
MS00391,COL022,ecommerce,Product images approved,2026-12-03,,Compliance Lead,At Risk,MS00390,3,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,17,False
MS00392,COL022,ecommerce,Pricing approved,2026-12-08,,Compliance Lead,At Risk,MS00391,1,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,12,False
MS00393,COL022,marketing,Campaign assets delivered,2026-12-05,,Logistics Lead,Not Started,MS00392,0,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,15,False
MS00394,COL022,retail_readiness,Retail briefing completed,2026-12-12,,Production Planner,In Progress,MS00393,0,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,8,False
MS00395,COL022,launch_governance,Launch readiness review,2026-12-18,,Sourcing Lead,In Progress,MS00394,0,False,,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,2,False
MS00396,COL022,launch_governance,Go-live approval,2026-12-18,,Quality Manager,Blocked,MS00395,5,True,Content approval missing,Massimo Dutti Limited Edition Holiday 25,BR003,Massimo Dutti,Poland,Holiday 25,2026-12-20,E-commerce,2,False
MS00397,COL023,design,Final design sign-off,2026-09-12,,Retail Operations,At Risk,,1,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,157,False
MS00398,COL023,design,Fabric approval,2026-09-28,,PMO,At Risk,MS00397,7,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,141,False
MS00399,COL023,sourcing,Supplier nomination,2026-10-02,,E-commerce Producer,Not Started,MS00398,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,137,False
MS00400,COL023,sourcing,Purchase order confirmed,2026-10-19,,E-commerce Producer,In Progress,MS00399,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,120,False
MS00401,COL023,production,Size set sample approved,2026-11-03,,Marketing Manager,Not Started,MS00400,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,105,False
MS00402,COL023,production,Production start,2026-11-12,,Marketing Manager,At Risk,MS00401,1,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,96,False
MS00403,COL023,quality_control,Mid-production inspection,2026-12-09,,Logistics Lead,Not Started,MS00402,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,69,False
MS00404,COL023,quality_control,Final quality inspection,2027-01-04,,Sourcing Lead,Not Started,MS00403,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,43,False
MS00405,COL023,inbound_logistics,Shipment booking confirmed,2027-01-09,,Retail Operations,Not Started,MS00404,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,38,False
MS00406,COL023,inbound_logistics,Customs documentation completed,2027-01-17,,PMO,Not Started,MS00405,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,30,False
MS00407,COL023,warehouse_allocation,Warehouse slot confirmed,2027-01-24,,E-commerce Producer,Not Started,MS00406,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,23,False
MS00408,COL023,ecommerce,Product copy uploaded,2027-02-01,,Logistics Lead,In Progress,MS00407,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,15,False
MS00409,COL023,ecommerce,Product images approved,2027-02-05,,Production Planner,Blocked,MS00408,7,True,Supplier documentation incomplete,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,11,False
MS00410,COL023,ecommerce,Pricing approved,2027-02-01,,Quality Manager,At Risk,MS00409,7,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,15,False
MS00411,COL023,marketing,Campaign assets delivered,2027-02-04,,Sourcing Lead,In Progress,MS00410,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,12,False
MS00412,COL023,retail_readiness,Retail briefing completed,2027-02-04,,Merchandising,Not Started,MS00411,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,12,False
MS00413,COL023,launch_governance,Launch readiness review,2027-02-07,,E-commerce Producer,In Progress,MS00412,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,9,False
MS00414,COL023,launch_governance,Go-live approval,2027-02-11,,Compliance Lead,Not Started,MS00413,0,False,,Massimo Dutti Knitwear SS25,BR003,Massimo Dutti,Portugal,SS25,2027-02-16,Omnichannel,5,False
MS00415,COL024,design,Final design sign-off,2026-05-19,,E-commerce Producer,At Risk,,1,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,154,False
MS00416,COL024,design,Fabric approval,2026-05-29,,Merchandising,Not Started,MS00415,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,144,False
MS00417,COL024,sourcing,Supplier nomination,2026-06-07,,Quality Manager,Not Started,MS00416,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,135,False
MS00418,COL024,sourcing,Purchase order confirmed,2026-06-24,,Marketing Manager,Not Started,MS00417,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,118,False
MS00419,COL024,production,Size set sample approved,2026-07-08,,Sourcing Lead,At Risk,MS00418,1,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,104,False
MS00420,COL024,production,Production start,2026-07-16,,PMO,At Risk,MS00419,5,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,96,False
MS00421,COL024,quality_control,Mid-production inspection,2026-08-15,,Logistics Lead,At Risk,MS00420,1,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,66,False
MS00422,COL024,quality_control,Final quality inspection,2026-09-02,,Production Planner,At Risk,MS00421,2,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,48,False
MS00423,COL024,inbound_logistics,Shipment booking confirmed,2026-09-13,,Marketing Manager,In Progress,MS00422,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,37,False
MS00424,COL024,inbound_logistics,Customs documentation completed,2026-09-23,,Retail Operations,Blocked,MS00423,11,True,Content approval missing,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,27,False
MS00425,COL024,warehouse_allocation,Warehouse slot confirmed,2026-09-30,,Merchandising,Not Started,MS00424,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,20,False
MS00426,COL024,ecommerce,Product copy uploaded,2026-10-04,,Logistics Lead,In Progress,MS00425,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,16,False
MS00427,COL024,ecommerce,Product images approved,2026-10-08,,Production Planner,At Risk,MS00426,8,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,12,False
MS00428,COL024,ecommerce,Pricing approved,2026-10-06,,PMO,In Progress,MS00427,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,14,False
MS00429,COL024,marketing,Campaign assets delivered,2026-10-11,,PMO,In Progress,MS00428,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,9,False
MS00430,COL024,retail_readiness,Retail briefing completed,2026-10-11,,Sourcing Lead,In Progress,MS00429,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,9,False
MS00431,COL024,launch_governance,Launch readiness review,2026-10-15,,Retail Operations,In Progress,MS00430,0,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,5,False
MS00432,COL024,launch_governance,Go-live approval,2026-10-22,,PMO,At Risk,MS00431,4,False,,Zara Man Essentials SS25,BR001,Zara,United States,SS25,2026-10-20,Omnichannel,-2,False
MS00433,COL025,design,Final design sign-off,2026-09-23,,Logistics Lead,Not Started,,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,156,False
MS00434,COL025,design,Fabric approval,2026-09-30,,Merchandising,Not Started,MS00433,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,149,False
MS00435,COL025,sourcing,Supplier nomination,2026-10-10,,Sourcing Lead,In Progress,MS00434,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,139,False
MS00436,COL025,sourcing,Purchase order confirmed,2026-10-31,,E-commerce Producer,In Progress,MS00435,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,118,False
MS00437,COL025,production,Size set sample approved,2026-11-16,,E-commerce Producer,At Risk,MS00436,1,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,102,False
MS00438,COL025,production,Production start,2026-11-30,,E-commerce Producer,In Progress,MS00437,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,88,False
MS00439,COL025,quality_control,Mid-production inspection,2026-12-19,,Compliance Lead,Not Started,MS00438,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,69,False
MS00440,COL025,quality_control,Final quality inspection,2027-01-14,,Sourcing Lead,In Progress,MS00439,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,43,False
MS00441,COL025,inbound_logistics,Shipment booking confirmed,2027-01-19,,Logistics Lead,In Progress,MS00440,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,38,False
MS00442,COL025,inbound_logistics,Customs documentation completed,2027-01-29,,Compliance Lead,Not Started,MS00441,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,28,False
MS00443,COL025,warehouse_allocation,Warehouse slot confirmed,2027-02-01,,Logistics Lead,In Progress,MS00442,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,25,False
MS00444,COL025,ecommerce,Product copy uploaded,2027-02-04,,Marketing Manager,In Progress,MS00443,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,22,False
MS00445,COL025,ecommerce,Product images approved,2027-02-13,,Retail Operations,In Progress,MS00444,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,13,False
MS00446,COL025,ecommerce,Pricing approved,2027-02-16,,Production Planner,In Progress,MS00445,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,10,False
MS00447,COL025,marketing,Campaign assets delivered,2027-02-15,,Compliance Lead,In Progress,MS00446,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,11,False
MS00448,COL025,retail_readiness,Retail briefing completed,2027-02-21,,Logistics Lead,In Progress,MS00447,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,5,False
MS00449,COL025,launch_governance,Launch readiness review,2027-02-25,,E-commerce Producer,In Progress,MS00448,0,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,1,False
MS00450,COL025,launch_governance,Go-live approval,2027-02-26,,Quality Manager,At Risk,MS00449,10,False,,Zara Kids Back to School SS25,BR001,Zara,United Kingdom,SS25,2027-02-26,Retail,0,False
MS00451,COL026,design,Final design sign-off,2026-03-04,2026-03-01,Retail Operations,Completed,,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,159,False
MS00452,COL026,design,Fabric approval,2026-03-16,,Logistics Lead,Delayed,MS00451,1,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,147,True
MS00453,COL026,sourcing,Supplier nomination,2026-03-28,,Compliance Lead,Blocked,MS00452,6,True,Pricing decision pending,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,135,True
MS00454,COL026,sourcing,Purchase order confirmed,2026-04-10,,Quality Manager,Delayed,MS00453,1,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,122,True
MS00455,COL026,production,Size set sample approved,2026-04-27,,Logistics Lead,At Risk,MS00454,3,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,105,False
MS00456,COL026,production,Production start,2026-05-13,,Production Planner,In Progress,MS00455,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,89,False
MS00457,COL026,quality_control,Mid-production inspection,2026-06-03,,Merchandising,In Progress,MS00456,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,68,False
MS00458,COL026,quality_control,Final quality inspection,2026-06-23,,E-commerce Producer,In Progress,MS00457,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,48,False
MS00459,COL026,inbound_logistics,Shipment booking confirmed,2026-07-06,,E-commerce Producer,In Progress,MS00458,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,35,False
MS00460,COL026,inbound_logistics,Customs documentation completed,2026-07-13,,Compliance Lead,Not Started,MS00459,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,28,False
MS00461,COL026,warehouse_allocation,Warehouse slot confirmed,2026-07-23,,Production Planner,In Progress,MS00460,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,18,False
MS00462,COL026,ecommerce,Product copy uploaded,2026-07-19,,E-commerce Producer,Not Started,MS00461,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,22,False
MS00463,COL026,ecommerce,Product images approved,2026-07-26,,Marketing Manager,In Progress,MS00462,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,15,False
MS00464,COL026,ecommerce,Pricing approved,2026-07-30,,Logistics Lead,In Progress,MS00463,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,11,False
MS00465,COL026,marketing,Campaign assets delivered,2026-07-26,,Retail Operations,In Progress,MS00464,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,15,False
MS00466,COL026,retail_readiness,Retail briefing completed,2026-08-05,,Production Planner,At Risk,MS00465,8,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,5,False
MS00467,COL026,launch_governance,Launch readiness review,2026-08-03,,Merchandising,Not Started,MS00466,0,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,7,False
MS00468,COL026,launch_governance,Go-live approval,2026-08-05,,Sourcing Lead,At Risk,MS00467,2,False,,Pull&Bear Campus Summer 25,BR002,Pull&Bear,United Kingdom,Summer 25,2026-08-10,Retail,5,False
MS00469,COL027,design,Final design sign-off,2026-10-21,,Production Planner,In Progress,,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,156,False
MS00470,COL027,design,Fabric approval,2026-11-05,,Quality Manager,In Progress,MS00469,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,141,False
MS00471,COL027,sourcing,Supplier nomination,2026-11-12,,Sourcing Lead,Not Started,MS00470,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,134,False
MS00472,COL027,sourcing,Purchase order confirmed,2026-11-25,,Retail Operations,Not Started,MS00471,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,121,False
MS00473,COL027,production,Size set sample approved,2026-12-08,,PMO,In Progress,MS00472,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,108,False
MS00474,COL027,production,Production start,2026-12-22,,Marketing Manager,Not Started,MS00473,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,94,False
MS00475,COL027,quality_control,Mid-production inspection,2027-01-14,,E-commerce Producer,Not Started,MS00474,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,71,False
MS00476,COL027,quality_control,Final quality inspection,2027-02-04,,Retail Operations,Not Started,MS00475,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,50,False
MS00477,COL027,inbound_logistics,Shipment booking confirmed,2027-02-15,,Production Planner,In Progress,MS00476,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,39,False
MS00478,COL027,inbound_logistics,Customs documentation completed,2027-02-21,,Marketing Manager,Not Started,MS00477,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,33,False
MS00479,COL027,warehouse_allocation,Warehouse slot confirmed,2027-03-05,,Marketing Manager,In Progress,MS00478,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,21,False
MS00480,COL027,ecommerce,Product copy uploaded,2027-03-10,,E-commerce Producer,In Progress,MS00479,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,16,False
MS00481,COL027,ecommerce,Product images approved,2027-03-13,,Quality Manager,Not Started,MS00480,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,13,False
MS00482,COL027,ecommerce,Pricing approved,2027-03-09,,E-commerce Producer,Not Started,MS00481,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,17,False
MS00483,COL027,marketing,Campaign assets delivered,2027-03-12,,Merchandising,Not Started,MS00482,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,14,False
MS00484,COL027,retail_readiness,Retail briefing completed,2027-03-21,,Compliance Lead,Blocked,MS00483,13,True,Warehouse slot not available,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,5,False
MS00485,COL027,launch_governance,Launch readiness review,2027-03-23,,Marketing Manager,Not Started,MS00484,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,3,False
MS00486,COL027,launch_governance,Go-live approval,2027-03-22,,Compliance Lead,Not Started,MS00485,0,False,,Zara Origins AW25,BR001,Zara,Mexico,AW25,2027-03-26,Omnichannel,4,False
MS00487,COL028,design,Final design sign-off,2026-05-07,,Marketing Manager,At Risk,,10,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,155,False
MS00488,COL028,design,Fabric approval,2026-05-19,,Compliance Lead,At Risk,MS00487,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,143,False
MS00489,COL028,sourcing,Supplier nomination,2026-05-26,,Production Planner,Not Started,MS00488,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,136,False
MS00490,COL028,sourcing,Purchase order confirmed,2026-06-07,,Production Planner,Not Started,MS00489,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,124,False
MS00491,COL028,production,Size set sample approved,2026-06-26,,Merchandising,Blocked,MS00490,1,True,Dependency not complete,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,105,False
MS00492,COL028,production,Production start,2026-07-10,,Compliance Lead,Blocked,MS00491,2,True,Warehouse slot not available,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,91,False
MS00493,COL028,quality_control,Mid-production inspection,2026-08-03,,E-commerce Producer,Not Started,MS00492,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,67,False
MS00494,COL028,quality_control,Final quality inspection,2026-08-21,,Merchandising,Not Started,MS00493,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,49,False
MS00495,COL028,inbound_logistics,Shipment booking confirmed,2026-09-04,,E-commerce Producer,At Risk,MS00494,2,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,35,False
MS00496,COL028,inbound_logistics,Customs documentation completed,2026-09-08,,Logistics Lead,At Risk,MS00495,4,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,31,False
MS00497,COL028,warehouse_allocation,Warehouse slot confirmed,2026-09-17,,Merchandising,In Progress,MS00496,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,22,False
MS00498,COL028,ecommerce,Product copy uploaded,2026-09-19,,Quality Manager,Not Started,MS00497,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,20,False
MS00499,COL028,ecommerce,Product images approved,2026-09-21,,Marketing Manager,In Progress,MS00498,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,18,False
MS00500,COL028,ecommerce,Pricing approved,2026-09-22,,Logistics Lead,At Risk,MS00499,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,17,False
MS00501,COL028,marketing,Campaign assets delivered,2026-09-24,,Production Planner,At Risk,MS00500,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,15,False
MS00502,COL028,retail_readiness,Retail briefing completed,2026-09-28,,Production Planner,Blocked,MS00501,1,True,Pricing decision pending,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,11,False
MS00503,COL028,launch_governance,Launch readiness review,2026-10-05,,Merchandising,In Progress,MS00502,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,4,False
MS00504,COL028,launch_governance,Go-live approval,2026-10-05,,Retail Operations,Not Started,MS00503,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Mexico,Holiday 25,2026-10-09,Omnichannel,4,False
MS00505,COL029,design,Final design sign-off,2026-04-27,,Logistics Lead,Not Started,,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,151,False
MS00506,COL029,design,Fabric approval,2026-05-04,,PMO,Not Started,MS00505,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,144,False
MS00507,COL029,sourcing,Supplier nomination,2026-05-12,,PMO,In Progress,MS00506,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,136,False
MS00508,COL029,sourcing,Purchase order confirmed,2026-05-23,,PMO,At Risk,MS00507,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,125,False
MS00509,COL029,production,Size set sample approved,2026-06-13,,Logistics Lead,Not Started,MS00508,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,104,False
MS00510,COL029,production,Production start,2026-06-23,,Merchandising,At Risk,MS00509,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,94,False
MS00511,COL029,quality_control,Mid-production inspection,2026-07-18,,Quality Manager,Not Started,MS00510,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,69,False
MS00512,COL029,quality_control,Final quality inspection,2026-08-13,,Quality Manager,Not Started,MS00511,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,43,False
MS00513,COL029,inbound_logistics,Shipment booking confirmed,2026-08-21,,Compliance Lead,Not Started,MS00512,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,35,False
MS00514,COL029,inbound_logistics,Customs documentation completed,2026-08-28,,Merchandising,In Progress,MS00513,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,28,False
MS00515,COL029,warehouse_allocation,Warehouse slot confirmed,2026-09-03,,E-commerce Producer,Not Started,MS00514,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,22,False
MS00516,COL029,ecommerce,Product copy uploaded,2026-09-03,,Logistics Lead,In Progress,MS00515,0,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,22,False
MS00517,COL029,ecommerce,Product images approved,2026-09-11,,Production Planner,At Risk,MS00516,1,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,14,False
MS00518,COL029,ecommerce,Pricing approved,2026-09-08,,PMO,At Risk,MS00517,5,False,,Pull&Bear Graphic Edit Holiday 25,BR002,Pull&Bear,Poland,Holiday 25,2026-09-25,Omnichannel,17,False
